timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,gpsVel,ahrsRP,ahrsYaw,posVarH,posVarV,velVarX,velVarY,navRoll,navPitch,angle_type,y_true,scenario,label,firmware,params_hash
66.639454,-0.000879,-0.000358,-8.718346,0.002085,0.00165,0.000759,1.245552,-0.582827,4876.700974,-1.421608,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,roll,0.113864,default,normal,unknown,unknown
66.639454,-0.000879,-0.000358,-8.718346,0.002085,0.00165,0.000759,1.245552,-0.582827,4876.700974,-1.421608,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,pitch,0.172025,default,normal,unknown,unknown
66.639454,-0.000879,-0.000358,-8.718346,0.002085,0.00165,0.000759,1.245552,-0.582827,4876.700974,-1.421608,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,yaw,6.157259,default,normal,unknown,unknown
66.659454,-0.002345,-0.000316,-8.704744,0.002822,0.001552,0.000754,1.245552,-0.582827,4876.700974,-1.421608,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,roll,0.113864,default,normal,unknown,unknown
66.659454,-0.002345,-0.000316,-8.704744,0.002822,0.001552,0.000754,1.245552,-0.582827,4876.700974,-1.421608,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,pitch,0.172025,default,normal,unknown,unknown
66.659454,-0.002345,-0.000316,-8.704744,0.002822,0.001552,0.000754,1.245552,-0.582827,4876.700974,-1.421608,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,yaw,6.157259,default,normal,unknown,unknown
66.679454,0.000948,0.001286,-8.703132,0.002762,0.001515,0.000828,1.245552,-0.582827,4876.700974,-1.421608,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,roll,0.113864,default,normal,unknown,unknown
66.679454,0.000948,0.001286,-8.703132,0.002762,0.001515,0.000828,1.245552,-0.582827,4876.700974,-1.421608,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,pitch,0.172025,default,normal,unknown,unknown
66.679454,0.000948,0.001286,-8.703132,0.002762,0.001515,0.000828,1.245552,-0.582827,4876.700974,-1.421608,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,yaw,6.157259,default,normal,unknown,unknown
66.699454,-0.000762,-9.3e-05,-8.722618,0.002624,0.001572,0.000781,1.266308,-0.614837,4892.671204,-1.439407,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,roll,0.118106,default,normal,unknown,unknown
66.699454,-0.000762,-9.3e-05,-8.722618,0.002624,0.001572,0.000781,1.266308,-0.614837,4892.671204,-1.439407,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,pitch,0.170621,default,normal,unknown,unknown
66.699454,-0.000762,-9.3e-05,-8.722618,0.002624,0.001572,0.000781,1.266308,-0.614837,4892.671204,-1.439407,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,yaw,6.157259,default,normal,unknown,unknown
66.719454,-0.002079,-0.001062,-8.721911,0.002534,0.001513,0.000872,1.266308,-0.614837,4892.671204,-1.439407,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,roll,0.118106,default,normal,unknown,unknown
66.719454,-0.002079,-0.001062,-8.721911,0.002534,0.001513,0.000872,1.266308,-0.614837,4892.671204,-1.439407,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,pitch,0.170621,default,normal,unknown,unknown
66.719454,-0.002079,-0.001062,-8.721911,0.002534,0.001513,0.000872,1.266308,-0.614837,4892.671204,-1.439407,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,yaw,6.157259,default,normal,unknown,unknown
66.739454,-0.001233,0.000266,-8.708649,0.000833,-0.000897,0.000671,1.244233,-0.59567,4892.284393,-1.457761,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,roll,0.118106,default,normal,unknown,unknown
66.739454,-0.001233,0.000266,-8.708649,0.000833,-0.000897,0.000671,1.244233,-0.59567,4892.284393,-1.457761,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,pitch,0.170621,default,normal,unknown,unknown
66.739454,-0.001233,0.000266,-8.708649,0.000833,-0.000897,0.000671,1.244233,-0.59567,4892.284393,-1.457761,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,yaw,6.157259,default,normal,unknown,unknown
66.759454,-0.002004,0.001474,-8.709281,0.000851,-0.000825,0.000608,1.244233,-0.59567,4892.284393,-1.457761,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,roll,0.118106,default,normal,unknown,unknown
66.759454,-0.002004,0.001474,-8.709281,0.000851,-0.000825,0.000608,1.244233,-0.59567,4892.284393,-1.457761,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,pitch,0.170621,default,normal,unknown,unknown
66.759454,-0.002004,0.001474,-8.709281,0.000851,-0.000825,0.000608,1.244233,-0.59567,4892.284393,-1.457761,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,yaw,6.157259,default,normal,unknown,unknown
66.779454,-0.001099,-0.001396,-8.723104,0.000699,-0.001051,0.000713,1.244233,-0.59567,4892.284393,-1.457761,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,roll,0.118106,default,normal,unknown,unknown
66.779454,-0.001099,-0.001396,-8.723104,0.000699,-0.001051,0.000713,1.244233,-0.59567,4892.284393,-1.457761,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,pitch,0.170621,default,normal,unknown,unknown
66.779454,-0.001099,-0.001396,-8.723104,0.000699,-0.001051,0.000713,1.244233,-0.59567,4892.284393,-1.457761,0.002754,0.000527,0.0,0.0,-0.01,0.01,689.79613,986.389453,yaw,6.157259,default,normal,unknown,unknown
66.799454,-0.003547,0.00152,-8.72367,0.000572,-0.000987,0.000634,1.251096,-0.621254,4907.062531,-1.481303,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,roll,0.121724,default,normal,unknown,unknown
66.799454,-0.003547,0.00152,-8.72367,0.000572,-0.000987,0.000634,1.251096,-0.621254,4907.062531,-1.481303,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,pitch,0.167718,default,normal,unknown,unknown
66.799454,-0.003547,0.00152,-8.72367,0.000572,-0.000987,0.000634,1.251096,-0.621254,4907.062531,-1.481303,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,yaw,6.157259,default,normal,unknown,unknown
66.819454,-0.002275,0.002069,-8.739883,0.000714,-0.000795,0.00074,1.251096,-0.621254,4907.062531,-1.481303,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,roll,0.121724,default,normal,unknown,unknown
66.819454,-0.002275,0.002069,-8.739883,0.000714,-0.000795,0.00074,1.251096,-0.621254,4907.062531,-1.481303,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,pitch,0.167718,default,normal,unknown,unknown
66.819454,-0.002275,0.002069,-8.739883,0.000714,-0.000795,0.00074,1.251096,-0.621254,4907.062531,-1.481303,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,yaw,6.157259,default,normal,unknown,unknown
66.839454,0.000151,-0.001573,-8.740231,0.00077,-0.000888,0.000768,1.228742,-0.601042,4906.778336,-1.505146,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,roll,0.121724,default,normal,unknown,unknown
66.839454,0.000151,-0.001573,-8.740231,0.00077,-0.000888,0.000768,1.228742,-0.601042,4906.778336,-1.505146,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,pitch,0.167718,default,normal,unknown,unknown
66.839454,0.000151,-0.001573,-8.740231,0.00077,-0.000888,0.000768,1.228742,-0.601042,4906.778336,-1.505146,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,yaw,6.157259,default,normal,unknown,unknown
66.859454,0.000389,0.000502,-8.723754,0.002571,-0.001507,0.000732,1.228742,-0.601042,4906.778336,-1.505146,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,roll,0.121724,default,normal,unknown,unknown
66.859454,0.000389,0.000502,-8.723754,0.002571,-0.001507,0.000732,1.228742,-0.601042,4906.778336,-1.505146,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,pitch,0.167718,default,normal,unknown,unknown
66.859454,0.000389,0.000502,-8.723754,0.002571,-0.001507,0.000732,1.228742,-0.601042,4906.778336,-1.505146,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,yaw,6.157259,default,normal,unknown,unknown
66.879454,-0.000985,0.000944,-8.725158,0.002642,-0.00146,0.00074,1.228742,-0.601042,4906.778336,-1.505146,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,roll,0.121724,default,normal,unknown,unknown
66.879454,-0.000985,0.000944,-8.725158,0.002642,-0.00146,0.00074,1.228742,-0.601042,4906.778336,-1.505146,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,pitch,0.167718,default,normal,unknown,unknown
66.879454,-0.000985,0.000944,-8.725158,0.002642,-0.00146,0.00074,1.228742,-0.601042,4906.778336,-1.505146,0.00734,0.000533,0.0,0.0,-0.01,0.01,681.815352,921.904527,yaw,6.157259,default,normal,unknown,unknown
66.899454,-0.000493,0.000356,-8.74026,0.002366,-0.001386,0.000729,1.241369,-0.631274,4920.479202,-1.489751,0.015563,0.000531,0.0,0.0,-0.01,0.01,726.109556,850.291957,roll,0.124334,default,normal,unknown,unknown
66.899454,-0.000493,0.000356,-8.74026,0.002366,-0.001386,0.000729,1.241369,-0.631274,4920.479202,-1.489751,0.015563,0.000531,0.0,0.0,-0.01,0.01,726.109556,850.291957,pitch,0.163782,default,normal,unknown,unknown
66.899454,-0.000493,0.000356,-8.74026,0.002366,-0.001386,0.000729,1.241369,-0.631274,4920.479202,-1.489751,0.015563,0.000531,0.0,0.0,-0.01,0.01,726.109556,850.291957,yaw,6.157259,default,normal,unknown,unknown
66.919454,0.001401,-0.001652,-8.738588,0.002271,-0.001525,0.000879,1.241369,-0.631274,4920.479202,-1.489751,0.015563,0.000531,0.0,0.0,-0.01,0.01,726.109556,850.291957,roll,0.124334,default,normal,unknown,unknown
66.919454,0.001401,-0.001652,-8.738588,0.002271,-0.001525,0.000879,1.241369,-0.631274,4920.479202,-1.489751,0.015563,0.000531,0.0,0.0,-0.01,0.01,726.109556,850.291957,pitch,0.163782,default,normal,unknown,unknown
66.919454,0.001401,-0.001652,-8.738588,0.002271,-0.001525,0.000879,1.241369,-0.631274,4920.479202,-1.489751,0.015563,0.000531,0.0,0.0,-0.01,0.01,726.109556,850.291957,yaw,6.157259,default,normal,unknown,unknown
66.939454,-0.001238,-0.000411,-8.753577,0.002199,-0.000943,0.000789,1.220393,-0.611689,4920.199966,-1.517548,0.015563,0.000531,0.0,0.0,-0.01,0.01,726.109556,850.291957,roll,0.124334,default,normal,unknown,unknown
66.939454,-0.001238,-0.000411,-8.753577,0.002199,-0.000943,0.000789,1.220393,-0.611689,4920.199966,-1.517548,0.015563,0.000531,0.0,0.0,-0.01,0.01,726.109556,850.291957,pitch,0.163782,default,normal,unknown,unknown
